real value,Predicted value
308,303.2
305,300.3
320,305.6
380,365.5
421,393.6
439,406.0
451,412.6
435,400.4
454,417.0
460,421.3
452,420.7
452,421.6
437,409.8
424,405.7
410,398.2
391,379.1
363,342.9
336,318.0
316,303.5
290,294.8
278,287.5
284,286.0
300,303.3
310,314.1
305,308.7
298,304.6
311,318.2
367,379.9
406,412.4
425,429.2
436,440.6
426,431.8
451,453.0
453,455.9
451,453.6
455,447.4
439,427.0
426,421.5
418,411.9
400,386.2
371,362.0
345,336.1
324,318.2
297,298.7
284,288.4
290,291.8
306,308.9
314,317.9
313,316.1
305,313.9
316,328.9
369,382.4
404,428.2
416,447.2
420,456.1
391,445.4
405,468.4
404,469.0
399,467.3
392,465.2
376,446.2
366,436.9
354,425.7
336,411.2
316,364.8
298,343.8
287,328.3
272,297.8
263,286.0
268,291.1
286,306.2
298,310.0
293,307.6
283,303.2
290,318.8
331,379.6
355,403.6
360,426.7
364,430.5
348,428.4
359,445.7
358,445.9
354,443.1
354,443.3
347,429.8
342,422.5
334,417.7
319,400.7
301,356.7
283,326.4
274,313.1
257,293.2
250,284.1
262,290.2
282,298.8
293,304.6
286,300.0
263,291.4
257,297.8
283,349.7
306,367.5
325,379.3
338,383.5
340,388.3
352,393.6
354,393.4
353,391.1
354,388.7
345,389.4
341,387.3
340,380.4
329,368.3
309,343.3
287,324.2
274,315.1
254,255.1
247,253.6
256,260.1
273,281.6
285,286.3
278,274.4
259,251.6
255,245.5
272,261.4
292,287.4
304,295.7
315,299.5
318,302.6
328,304.3
329,303.0
331,303.9
337,309.3
342,304.8
344,317.4
343,316.1
332,303.3
313,285.5
293,267.0
277,256.2
254,237.6
246,236.5
255,247.9
272,271.6
280,284.4
274,277.2
260,261.9
267,265.2
303,324.0
335,359.1
351,364.4
366,367.3
354,364.5
357,374.0
357,375.5
351,376.5
363,377.1
369,365.4
368,361.1
364,362.3
352,333.9
332,310.5
307,312.7
290,292.5
273,265.0
267,263.5
274,278.6
290,300.0
301,307.3
298,297.8
289,285.0
306,289.8
363,339.8
398,390.1
412,396.8
433,410.4
410,404.1
423,413.8
432,418.2
423,416.8
422,416.1
406,403.5
397,398.6
386,390.4
367,372.4
343,316.7
322,303.3
307,285.5
286,276.5
277,272.8
284,275.9
301,302.4
310,314.0
306,303.2
294,290.5
308,296.2
362,350.3
394,382.4
406,395.0
407,402.7
389,399.1
410,409.3
411,412.8
406,411.2
402,410.2
394,394.9
387,393.9
377,384.3
358,356.6
335,353.7
316,322.9
303,306.1
282,285.6
274,279.5
283,289.9
300,306.9
311,317.4
302,303.8
290,299.0
305,313.6
356,368.7
381,414.1
381,429.9
401,439.6
383,427.0
397,451.4
399,456.3
399,454.1
401,453.1
390,440.6
383,435.8
377,421.3
357,392.9
333,363.0
313,335.3
299,315.7
279,281.6
270,276.2
278,286.9
296,306.7
307,311.9
302,312.0
289,303.6
299,312.6
358,364.5
398,397.0
416,410.9
431,416.0
418,409.5
444,420.3
443,426.0
445,421.4
446,420.3
431,408.8
413,405.5
400,399.4
378,378.3
351,350.0
325,319.4
306,308.3
281,277.5
270,275.9
275,285.3
289,302.6
295,309.7
289,294.9
276,283.3
283,291.7
330,317.2
358,340.8
368,344.2
390,348.2
394,343.5
402,347.1
405,343.7
404,338.3
406,340.0
397,342.0
386,348.0
377,349.0
362,338.8
339,313.4
313,286.0
292,279.1
270,262.2
259,256.6
264,255.7
277,276.5
284,285.2
275,274.3
258,256.2
257,253.1
287,270.4
319,285.7
337,296.2
351,305.1
353,308.3
354,309.8
356,309.4
356,311.6
358,312.2
368,324.0
376,333.2
375,334.0
361,323.3
340,306.6
316,280.5
297,269.3
275,260.2
265,255.7
273,261.2
283,273.5
293,282.6
294,283.6
293,281.3
314,290.9
383,356.9
414,408.0
424,422.6
436,428.4
415,421.9
436,437.5
436,440.2
434,435.8
433,435.5
423,418.8
415,415.8
404,407.1
383,389.0
357,348.0
328,321.8
308,310.1
284,290.9
273,282.0
282,293.7
300,307.7
310,314.4
308,305.0
301,299.2
316,311.3
378,361.0
427,398.1
444,406.6
455,412.4
448,407.8
460,414.9
464,418.8
469,414.0
474,415.6
464,407.1
448,405.2
435,401.2
412,377.1
382,353.3
352,315.2
329,311.3
305,295.4
293,287.8
297,292.9
308,309.1
317,315.4
317,311.4
312,304.4
330,326.7
395,383.5
436,424.7
455,435.7
469,448.4
458,437.4
487,454.6
491,459.6
487,458.7
484,455.7
473,440.6
463,430.1
450,420.3
427,399.9
396,367.2
364,359.1
339,332.3
308,296.3
296,283.4
301,288.3
312,307.5
322,316.3
320,315.5
316,313.0
335,326.3
403,382.2
453,421.0
470,433.8
489,443.3
482,433.3
506,450.3
508,451.0
507,449.8
508,447.6
496,430.4
481,421.6
465,410.5
441,394.0
407,363.4
372,348.5
344,335.0
313,304.0
300,287.8
304,296.2
313,313.7
320,322.1
321,318.4
317,314.5
336,334.1
404,399.8
452,439.4
477,461.7
495,471.5
486,462.7
508,484.9
510,486.1
509,483.7
510,480.6
492,459.9
474,451.1
459,437.9
432,425.7
399,384.2
370,356.6
346,338.5
313,311.8
295,300.9
295,303.0
304,312.4
310,315.8
307,311.5
298,304.8
308,310.5
360,349.6
402,396.8
423,429.9
440,437.8
440,437.3
455,447.5
457,448.0
455,447.4
457,447.0
445,435.6
433,424.1
424,423.9
403,403.9
377,375.4
349,342.7
329,316.1
304,306.1
289,287.0
290,289.0
298,294.2
304,298.7
301,296.9
285,282.0
287,282.9
321,310.6
355,343.9
377,356.8
392,364.7
399,379.3
403,379.5
406,380.6
410,380.7
401,384.5
400,387.1
398,389.0
396,389.8
379,379.4
359,346.4
333,314.8
313,303.4
287,283.4
273,274.2
277,276.3
288,292.5
293,300.5
298,302.5
297,302.3
322,324.8
396,390.8
444,462.8
470,479.1
488,498.8
480,487.3
504,508.5
510,509.4
508,507.4
507,503.6
487,483.6
473,471.1
458,454.6
432,431.8
398,400.0
367,363.4
343,335.6
311,302.7
293,290.5
296,295.7
303,309.9
307,317.0
311,313.7
310,316.1
330,323.2
402,400.0
449,450.5
472,463.0
490,475.8
482,467.5
505,496.2
510,496.7
505,494.3
505,492.8
486,465.2
473,456.5
460,449.4
433,422.3
400,396.5
367,354.4
339,339.8
310,305.0
292,294.6
296,298.3
308,312.5
316,318.1
319,317.5
317,315.5
335,334.0
403,397.3
450,434.4
473,449.9
490,455.2
478,449.1
501,462.9
506,464.3
506,461.7
506,460.9
487,446.8
472,436.7
460,433.3
434,420.2
401,379.5
369,355.2
343,339.5
311,318.1
299,297.3
300,298.8
310,315.6
318,318.9
323,318.0
321,316.9
335,341.7
401,409.5
449,470.6
480,490.4
490,502.7
482,497.7
496,523.0
507,524.1
508,522.5
504,518.4
488,500.0
474,493.0
464,478.7
438,437.4
405,406.4
373,371.4
344,354.7
314,308.3
297,298.5
296,299.4
303,314.1
310,316.7
317,313.9
315,308.6
337,328.1
408,403.8
453,437.3
473,458.2
495,473.6
483,462.4
507,478.9
508,478.0
507,474.7
511,474.0
486,461.6
468,454.3
457,447.8
429,421.1
397,397.5
366,371.9
340,345.3
307,309.1
295,295.7
297,298.0
305,310.0
311,312.9
312,312.1
304,299.8
315,310.5
370,356.0
414,397.5
436,429.8
454,440.3
451,438.0
466,445.8
469,449.3
470,448.7
463,449.4
443,438.7
428,427.7
420,423.2
400,408.7
372,378.9
345,350.5
321,322.9
291,302.0
278,284.8
282,287.0
291,290.8
296,295.7
296,291.8
283,281.7
279,281.5
309,310.5
342,337.9
367,363.1
386,372.8
398,386.0
405,385.8
405,384.5
408,382.5
406,385.4
402,382.6
408,391.9
407,392.0
391,379.0
366,348.4
339,322.8
317,303.2
289,281.6
274,275.6
276,281.2
287,292.7
293,298.7
298,301.2
297,300.8
318,330.2
389,385.2
431,459.6
456,476.9
478,497.0
470,485.2
491,510.0
494,511.0
495,508.6
492,505.2
474,483.4
458,476.7
444,465.5
417,437.5
385,394.4
358,364.5
335,335.2
304,298.8
286,290.3
287,293.3
296,311.2
305,318.3
310,319.2
304,316.4
318,331.0
382,399.2
424,463.2
447,470.8
464,480.0
460,472.6
476,487.3
481,493.8
477,494.0
470,492.9
451,482.7
437,476.4
428,460.9
401,425.3
370,374.8
342,357.5
319,337.1
289,317.6
274,300.9
277,302.1
285,311.3
293,321.8
298,318.9
291,318.8
298,334.2
346,397.7
373,464.7
373,483.8
371,494.6
349,486.1
362,496.3
371,509.5
368,508.6
367,506.6
358,491.6
356,481.4
350,473.6
334,447.6
315,397.4
298,364.3
285,343.0
263,307.2
252,294.1
259,295.2
272,291.0
282,295.5
283,295.7
268,293.0
269,314.3
300,408.0
321,467.3
337,481.6
354,490.5
357,486.9
366,511.8
367,512.5
370,507.7
370,502.7
361,487.1
358,479.2
354,467.7
335,428.0
315,387.5
296,363.4
281,331.4
257,301.1
246,286.8
251,291.3
264,285.3
274,287.3
274,290.0
260,283.0
259,309.3
286,396.7
311,423.4
321,438.6
335,439.3
338,432.3
341,443.3
343,445.5
346,442.8
347,441.2
343,424.0
342,418.8
341,408.0
323,387.7
302,344.6
284,336.6
272,311.6
250,264.6
238,262.3
245,273.3
257,290.9
267,294.1
265,291.9
246,272.6
239,272.5
265,297.5
295,313.2
316,316.7
330,316.1
339,310.2
343,314.9
346,314.2
347,312.0
351,311.7
353,311.8
347,315.5
347,316.6
330,307.0
309,305.3
286,292.2
270,285.8
248,238.6
241,238.3
246,251.2
260,274.5
267,277.9
266,271.1
248,241.4
241,236.3
268,283.1
286,296.8
302,300.6
305,303.7
307,307.4
314,310.3
316,310.7
317,309.3
311,313.9
323,332.5
331,345.4
333,339.9
325,324.5
307,305.8
287,279.0
271,270.8
252,230.8
244,229.6
252,247.1
266,264.1
277,272.4
283,271.2
279,251.6
295,251.2
351,304.4
390,344.2
411,357.8
416,363.8
400,358.3
406,370.1
404,372.2
389,372.1
385,372.5
376,369.4
370,370.6
362,357.5
342,331.6
319,323.3
301,307.1
288,286.4
268,273.8
258,270.4
266,267.5
282,284.5
295,295.0
295,299.2
285,288.4
291,291.7
341,363.0
386,403.3
406,413.8
423,417.2
411,410.2
434,426.7
438,428.5
429,425.4
423,427.2
409,412.9
404,413.7
397,398.0
368,386.4
343,324.5
323,299.2
309,284.6
287,276.5
276,273.3
282,268.6
295,288.2
306,295.0
307,296.0
302,293.5
316,298.5
367,347.6
398,366.0
405,377.4
405,383.0
380,373.5
406,382.4
409,387.9
406,387.1
404,387.1
391,379.8
387,376.3
376,366.4
354,361.4
332,329.1
314,309.0
301,292.5
281,272.1
271,267.1
279,272.4
295,287.3
307,293.8
309,294.0
301,282.4
312,288.7
366,349.9
401,387.4
416,400.6
431,413.2
413,400.4
443,420.7
452,424.0
449,421.4
442,421.7
425,408.3
420,409.4
408,400.6
384,384.2
356,341.9
335,331.3
317,320.4
292,280.9
280,276.5
285,282.8
299,300.9
310,306.7
308,309.0
296,299.6
311,312.6
367,369.5
411,415.8
437,426.3
452,430.0
434,429.0
462,439.4
462,440.4
465,438.6
457,435.7
438,426.0
432,425.6
419,412.9
393,396.4
366,344.9
340,325.6
321,312.4
293,277.5
278,274.8
287,282.5
300,291.3
307,294.8
305,296.2
288,283.7
294,286.1
338,322.8
364,346.2
378,349.8
392,353.8
395,342.9
402,346.6
404,344.6
407,336.9
407,339.8
402,340.8
391,350.8
384,348.4
363,340.1
338,312.6
312,296.0
296,285.8
272,264.4
259,263.7
261,271.6
272,284.5
279,287.6
277,285.4
258,267.4
252,265.8
278,295.5
309,315.6
326,327.9
340,335.7
349,336.4
352,337.6
352,336.3
355,336.4
361,334.2
366,364.1
365,373.2
365,376.0
345,367.2
326,333.7
303,299.5
286,292.2
264,253.2
254,249.5
259,258.0
273,276.6
284,283.1
284,282.2
280,276.5
296,286.5
362,330.4
405,402.4
425,414.6
436,422.6
417,418.7
437,432.8
436,434.5
431,430.7
423,430.4
407,420.5
405,414.8
392,404.4
368,381.8
341,346.7
318,309.1
301,297.5
279,285.9
269,276.6
276,282.9
289,295.1
302,300.3
308,303.2
308,292.4
321,301.9
381,364.6
412,411.0
418,423.9
423,431.3
408,416.6
425,433.8
430,435.5
423,431.6
426,430.3
412,413.3
403,411.4
386,395.3
359,376.8
331,341.5
307,312.6
290,312.4
269,295.3
258,287.1
265,288.1
279,294.5
291,306.5
291,303.9
280,301.3
286,316.4
337,380.6
373,426.8
394,440.3
403,449.7
387,440.5
415,454.3
418,456.9
415,454.4
408,452.1
391,437.9
387,435.4
378,417.5
356,405.3
328,369.0
305,345.3
289,324.0
267,279.2
256,273.0
262,276.7
277,299.9
289,304.9
290,303.7
278,298.7
286,314.3
344,358.6
383,394.9
402,406.4
417,413.4
404,401.3
425,415.8
429,419.2
426,416.1
427,414.8
410,403.5
399,399.6
388,386.3
362,362.1
334,359.3
313,335.0
298,314.1
274,274.6
262,270.1
268,273.7
283,288.6
297,294.5
299,292.0
282,281.4
290,285.0
345,345.0
379,382.2
398,394.4
407,398.3
390,390.2
421,393.4
419,398.4
414,397.1
411,394.4
396,390.2
391,379.4
375,369.4
352,355.7
327,346.8
308,294.6
295,294.2
271,272.1
262,268.0
269,282.3
282,285.5
293,292.2
291,288.6
273,272.5
269,272.9
306,328.8
342,354.8
355,365.7
361,374.6
353,368.9
357,371.6
349,372.7
342,370.1
342,365.5
337,363.7
340,362.6
331,359.3
315,342.6
295,303.8
277,284.4
264,271.7
253,254.3
247,252.4
253,264.7
270,274.2
282,279.1
277,275.4
258,241.0
254,237.1
272,278.1
288,311.4
298,321.7
298,341.9
300,347.9
305,351.2
305,352.6
301,352.2
307,344.0
316,352.2
325,357.3
322,356.9
302,340.4
283,314.9
263,296.5
250,289.2
239,262.5
235,256.1
246,251.5
263,270.7
278,279.6
280,277.6
275,282.8
288,294.8
334,375.7
368,427.8
376,456.9
376,460.0
353,449.1
373,457.0
377,459.9
377,457.4
374,457.9
366,445.6
367,441.1
354,429.1
334,390.1
313,342.6
297,300.2
285,304.4
269,259.3
260,256.0
269,271.2
286,281.1
299,292.9
298,292.3
288,278.2
295,280.6
344,341.7
385,370.3
397,377.9
402,384.9
382,375.2
395,394.5
381,396.6
385,394.1
390,393.1
376,382.1
374,379.8
364,373.4
342,343.2
320,322.3
299,312.3
283,291.4
267,258.4
261,258.6
270,269.8
287,285.3
300,296.5
299,291.5
287,284.4
294,285.7
342,325.7
376,361.9
392,374.3
404,381.1
383,373.2
402,381.2
392,382.0
384,381.7
389,380.9
379,371.4
380,371.9
367,365.9
346,340.5
320,312.0
298,297.8
283,285.0
263,277.0
254,272.2
263,277.2
279,292.6
293,302.0
292,303.0
284,296.2
296,301.5
344,358.7
374,373.1
380,391.9
379,397.9
353,384.5
375,402.2
378,408.6
375,408.0
378,408.4
370,399.6
369,397.0
358,385.6
335,370.6
313,337.1
292,310.7
281,301.1
261,263.7
253,261.9
264,266.0
283,288.2
296,293.0
294,296.2
280,287.3
284,292.8
328,346.2
363,387.5
378,410.2
393,423.4
378,410.9
404,426.9
411,428.8
407,424.8
398,423.9
380,405.9
375,406.1
363,397.7
340,378.6
313,336.7
289,316.6
273,304.7
256,258.8
250,257.5
258,265.7
275,289.0
287,293.7
282,287.5
261,262.2
255,257.9
287,309.3
316,332.2
333,340.8
344,347.3
330,341.0
335,344.5
332,344.6
330,341.5
332,341.0
326,341.1
335,340.5
328,333.4
311,315.6
289,296.1
273,269.1
264,257.3
247,239.1
241,237.3
249,252.1
267,269.9
278,279.4
272,271.1
249,245.8
244,237.6
256,256.0
274,281.0
275,282.9
281,287.8
285,292.1
281,291.2
277,290.1
276,290.9
290,297.5
297,305.8
309,316.8
305,313.5
291,301.9
275,285.4
260,265.6
250,256.0
236,241.4
234,238.9
246,245.6
266,260.3
280,272.6
279,268.4
274,264.4
284,268.5
326,333.1
356,360.1
364,368.6
365,374.3
347,367.3
365,384.5
365,387.3
360,384.3
364,383.4
354,376.7
355,377.5
342,361.9
320,350.2
298,306.1
279,288.9
265,281.8
252,257.3
248,255.7
259,265.2
279,282.1
294,293.9
292,292.9
281,280.7
286,283.7
329,331.7
356,366.1
364,375.5
370,384.7
357,379.0
374,393.1
375,390.6
368,387.8
368,386.0
358,376.4
357,375.4
342,360.9
324,336.5
302,306.2
287,293.5
276,286.9
259,252.7
251,251.4
262,265.9
282,281.5
295,294.4
292,295.8
275,278.3
282,278.9
327,328.6
355,356.8
359,370.4
357,376.8
336,367.0
360,380.1
354,385.8
353,385.2
356,384.8
347,375.7
349,372.7
335,364.8
317,349.0
297,314.4
282,297.4
271,284.3
255,260.6
248,257.1
261,269.9
284,284.8
297,300.0
293,297.4
281,279.7
284,281.1
320,309.7
349,354.6
364,367.2
380,376.6
362,369.5
376,384.0
377,386.1
376,385.3
372,386.3
358,379.5
357,376.9
342,372.3
320,351.8
298,304.2
277,273.7
263,275.7
250,261.0
245,259.0
258,264.1
279,282.8
293,292.3
289,295.1
273,282.9
269,284.2
304,323.0
335,341.2
348,345.1
358,354.0
346,340.9
365,361.6
369,363.1
368,360.3
371,359.3
357,356.5
352,360.3
339,349.1
316,339.9
294,303.2
278,285.9
267,275.6
249,260.8
242,259.7
254,261.6
274,282.6
285,294.2
279,284.5
256,264.0
248,259.0
273,286.5
289,301.0
307,305.4
316,308.6
312,300.1
320,309.6
315,308.5
324,307.0
323,309.9
318,314.0
323,317.6
315,316.6
298,299.0
279,281.7
263,258.6
254,248.4
240,231.6
234,231.1
244,249.2
265,271.1
277,279.6
270,271.3
247,242.7
232,233.6
243,234.8
257,245.0
267,248.7
279,255.8
283,257.7
279,259.9
281,259.4
285,260.5
292,271.5
290,287.5
300,301.3
295,300.2
281,287.6
263,271.7
248,253.7
240,242.1
228,227.7
224,228.4
237,244.3
259,263.3
275,274.4
272,272.5
255,263.9
258,265.8
300,313.1
329,345.0
344,356.8
354,367.1
331,357.1
349,373.6
361,375.9
353,375.8
358,375.8
345,372.8
348,374.1
333,364.2
312,333.9
291,309.0
275,288.3
264,277.6
248,257.2
243,257.1
257,266.3
279,281.3
292,294.2
289,294.2
267,279.2
267,278.2
305,331.7
329,370.8
334,379.3
348,385.3
339,377.0
356,397.6
362,398.6
354,396.8
352,396.9
348,390.2
351,385.0
335,377.5
315,340.9
295,314.2
279,295.7
270,279.1
254,246.1
248,247.9
262,261.5
282,280.4
292,292.3
285,298.2
275,280.8
281,280.9
319,332.3
344,362.3
357,368.5
347,376.8
330,366.5
353,375.3
353,383.0
349,382.7
352,380.2
347,373.9
347,368.9
330,367.2
311,349.8
293,310.5
278,294.1
268,281.4
254,258.5
248,257.0
262,270.7
286,284.7
299,294.8
294,294.2
283,293.3
286,296.4
323,334.2
342,361.4
347,368.7
364,381.6
340,368.7
364,385.8
356,386.4
353,382.0
355,381.4
349,371.5
354,376.2
336,356.2
317,334.5
296,305.0
280,290.0
269,273.7
252,254.8
247,255.5
262,265.3
285,284.2
298,293.2
292,295.9
276,284.1
276,284.2
310,328.7
335,351.7
349,362.6
364,372.6
345,360.3
366,364.5
364,369.9
360,368.0
362,366.5
348,361.9
349,364.5
333,347.0
312,335.1
292,311.3
275,288.7
264,277.3
245,252.0
240,253.7
253,263.7
275,281.6
287,294.6
278,283.7
255,263.1
243,258.0
269,286.9
292,304.2
298,304.8
313,307.2
305,301.2
322,309.0
319,306.6
317,303.6
318,304.8
309,311.2
315,313.7
306,308.5
289,292.3
271,272.4
256,256.4
247,249.2
233,236.7
228,237.1
243,251.5
264,271.2
276,282.0
261,271.6
233,242.6
215,230.2
227,242.9
249,253.8
260,257.1
267,264.3
273,267.3
270,271.2
269,271.2
271,272.4
272,280.7
279,291.8
293,301.5
289,299.7
281,289.7
263,270.4
245,256.9
234,244.3
223,230.5
221,233.4
235,248.7
258,265.6
270,279.6
264,275.6
239,266.4
236,269.5
261,318.7
273,355.1
290,366.5
293,372.9
281,355.8
288,372.9
287,375.0
285,370.9
295,370.7
299,365.3
306,368.3
301,351.1
287,325.3
269,308.1
250,278.0
240,271.4
228,244.7
225,243.8
241,263.1
263,281.2
276,293.9
267,293.0
243,276.9
232,276.0
258,311.4
286,327.9
297,336.8
312,342.8
313,333.3
311,347.4
309,350.1
305,349.4
310,351.2
315,349.8
325,354.5
312,343.1
293,330.5
277,307.0
259,288.8
247,277.1
234,251.4
229,250.8
243,261.0
265,280.6
278,291.1
271,293.8
249,276.0
242,275.3
263,321.0
287,350.5
297,354.1
307,365.0
296,348.8
310,370.3
309,371.5
310,369.6
317,370.4
320,364.6
329,366.7
319,349.8
304,331.6
285,302.7
266,284.6
256,278.2
242,252.4
240,251.3
254,262.5
271,284.2
284,297.8
283,293.7
274,278.1
284,274.9
326,315.8
349,352.5
355,358.1
350,362.2
334,350.6
347,374.7
353,375.7
350,373.1
356,373.6
349,369.6
351,372.0
333,352.4
313,332.3
296,300.7
281,293.5
271,267.2
257,246.1
252,246.9
265,267.8
288,285.8
301,297.4
293,294.3
277,275.0
282,270.9
324,316.7
352,355.2
364,367.7
365,369.5
352,361.1
375,380.0
376,382.9
370,378.5
368,377.1
358,371.8
361,374.5
342,358.9
323,340.1
302,302.9
281,291.4
269,269.2
255,264.7
251,262.8
264,268.8
285,286.7
295,298.2
288,280.9
270,255.4
269,250.1
296,298.6
312,305.3
333,314.8
343,317.9
334,315.8
348,322.3
342,320.9
337,319.9
337,326.7
331,326.7
332,332.7
320,334.6
304,323.1
287,273.0
268,254.1
256,247.5
246,230.2
243,231.7
255,248.2
276,272.3
286,278.5
277,273.1
252,236.5
240,232.7
247,262.8
253,271.9
260,274.2
271,279.0
282,284.6
286,286.4
286,286.6
287,286.9
290,292.7
296,321.4
308,332.9
298,326.2
283,312.1
265,287.7
247,267.7
235,252.6
228,238.0
225,235.9
240,250.6
264,270.4
277,277.2
275,273.9
261,259.1
258,262.1
296,312.1
330,347.9
353,356.2
366,361.0
350,350.1
372,361.0
375,365.7
373,363.0
373,362.8
355,356.0
355,356.4
336,344.1
316,324.9
293,296.3
272,285.8
260,264.8
242,255.2
238,255.4
250,260.9
273,283.5
286,299.5
283,290.7
268,277.1
265,277.7
305,322.5
338,347.7
356,355.7
364,362.3
350,351.6
375,367.3
367,373.6
357,371.1
362,370.4
350,366.3
353,368.8
333,357.2
311,325.5
290,306.7
272,283.9
263,273.0
246,253.7
242,257.0
254,263.9
278,286.6
291,300.2
288,293.8
268,279.9
267,280.1
299,312.8
327,356.1
320,363.7
333,372.3
325,360.8
350,380.8
339,382.5
326,381.7
328,380.2
328,374.7
335,375.8
320,360.0
302,340.9
283,316.0
263,289.9
251,275.2
236,266.5
232,263.6
248,271.2
272,287.5
284,297.9
280,297.2
267,288.5
272,291.5
312,329.6
339,344.1
342,351.6
347,358.9
322,352.1
336,362.1
337,364.8
342,361.7
345,361.1
344,361.8
349,363.7
333,351.0
316,330.2
299,306.7
284,282.2
275,272.7
260,255.5
254,254.3
266,269.5
288,286.2
300,299.7
293,295.4
280,284.4
276,285.3
308,326.8
343,356.1
348,366.4
353,372.7
338,357.9
360,374.6
362,378.1
357,374.5
356,372.9
342,365.5
344,368.5
327,352.6
307,329.9
288,307.4
266,278.6
255,273.7
241,259.5
236,258.3
249,265.7
273,287.1
285,300.6
277,282.5
251,258.0
239,254.9
271,282.5
295,294.5
306,298.3
316,300.5
311,294.4
318,302.9
317,301.0
316,298.9
317,302.0
308,306.0
316,306.0
301,307.1
281,298.5
263,267.1
247,253.1
236,243.8
225,230.2
221,231.4
236,248.2
260,272.6
271,280.4
261,272.0
230,236.6
213,229.7
225,264.3
243,267.1
259,273.5
264,278.7
269,283.2
269,286.3
271,284.5
271,285.7
272,296.4
282,321.9
298,332.7
290,326.9
277,306.8
261,281.6
243,268.5
232,257.3
221,233.0
221,234.1
240,250.0
266,274.3
280,287.4
275,281.6
256,266.7
256,271.7
293,305.9
323,358.5
330,369.1
329,382.0
306,367.3
336,374.7
333,379.8
328,377.8
330,377.7
327,369.4
333,369.1
317,360.7
299,326.7
280,315.4
264,280.6
256,264.3
243,245.3
243,245.2
261,262.5
282,287.3
293,300.1
285,292.3
269,272.7
260,269.2
293,310.8
321,330.4
335,338.3
346,343.3
328,335.9
346,348.1
350,350.4
342,349.7
341,351.7
331,351.0
336,357.7
320,346.5
302,328.9
282,301.1
266,284.5
258,272.3
246,251.7
245,251.0
262,262.4
287,287.1
298,299.2
286,292.4
265,277.3
260,276.8
292,325.1
316,357.4
325,360.0
333,367.1
316,352.9
339,371.7
339,375.2
338,373.4
340,374.4
329,368.3
334,370.3
318,349.8
300,332.4
280,301.4
265,283.5
257,270.6
243,250.2
242,250.6
260,271.7
284,294.2
297,302.4
291,295.0
272,276.0
263,275.6
293,302.9
322,366.8
330,372.0
337,377.2
323,360.5
349,384.8
353,390.1
336,386.9
335,386.3
334,380.8
338,383.3
320,367.0
303,337.9
284,305.0
269,281.9
260,267.3
246,253.2
246,253.3
265,271.4
288,294.6
293,302.8
286,292.3
267,280.4
260,280.1
296,312.2
316,344.8
327,351.4
334,356.2
310,338.6
332,358.8
340,362.5
337,359.4
336,359.4
329,359.0
334,362.1
316,343.8
299,324.0
279,302.6
261,277.5
250,269.9
241,250.6
242,251.2
259,271.6
285,293.3
295,301.0
282,285.1
256,259.8
250,254.7
271,277.0
282,285.8
287,289.6
284,291.9
277,286.1
289,294.0
291,292.2
287,290.1
291,294.0
298,299.8
302,301.0
292,302.6
279,294.4
262,268.8
245,252.6
236,246.7
225,228.3
225,228.7
245,247.9
270,272.6
279,282.4
264,263.4
235,237.4
225,224.9
232,227.9
248,234.6
259,239.9
258,248.4
257,250.0
248,249.3
249,248.9
254,250.4
258,260.6
271,287.9
286,299.6
279,301.6
268,287.1
251,270.8
231,251.3
222,241.0
214,222.6
216,223.9
237,248.9
264,270.8
275,277.1
264,275.3
238,247.6
228,248.3
248,297.5
271,334.7
282,339.6
277,345.8
261,329.4
275,353.8
274,356.7
276,354.7
285,356.2
300,357.4
308,358.5
297,337.1
286,318.9
269,292.1
251,277.9
242,272.9
233,256.1
235,257.3
256,265.0
282,292.1
293,300.9
285,288.6
268,280.0
257,278.8
283,311.7
309,326.3
320,329.7
329,334.1
313,320.6
334,335.8
330,339.6
328,338.3
329,338.2
327,341.7
332,344.4
315,332.5
299,329.8
280,295.5
265,287.7
256,270.3
245,246.9
245,247.5
266,270.0
292,293.3
303,305.9
292,295.3
275,276.7
260,276.1
287,312.8
309,324.2
318,327.8
325,331.4
310,323.1
330,342.2
333,345.6
330,345.2
332,345.7
327,347.6
332,351.2
316,335.9
300,333.0
280,303.9
264,281.7
255,267.4
244,251.2
247,250.7
267,270.2
293,298.1
304,305.4
293,294.5
277,279.9
268,278.1
290,304.1
304,323.5
315,327.3
322,330.3
299,309.7
319,324.3
325,325.2
322,324.9
322,332.2
327,335.9
333,340.7
318,326.6
301,309.7
280,291.5
264,278.3
255,264.0
245,252.0
246,250.8
267,272.2
294,300.0
303,303.8
293,292.0
276,274.4
263,273.2
286,312.3
307,331.9
319,334.7
329,335.1
313,322.3
333,345.9
335,348.4
333,345.9
332,352.6
326,354.3
330,355.7
314,338.0
297,314.4
278,299.3
260,275.8
249,268.9
242,247.9
246,248.9
265,272.9
290,295.6
299,300.9
286,286.3
261,260.5
248,257.5
271,272.0
288,280.7
297,284.5
304,286.4
294,281.3
305,289.0
306,286.8
303,285.7
304,291.3
304,299.1
308,302.2
295,302.6
280,291.5
263,273.3
246,253.7
236,240.3
225,235.8
227,237.7
246,256.9
272,282.4
280,290.0
264,261.6
234,241.7
215,227.5
219,233.1
233,240.4
245,247.0
254,251.8
259,252.6
259,250.4
262,250.3
267,250.8
270,261.6
284,276.6
295,288.0
284,291.7
269,279.9
254,263.6
236,253.1
227,235.6
219,234.3
222,235.2
243,253.8
270,278.9
281,286.6
272,280.0
254,267.4
250,271.3
